player_name,rating_2.0,DPR,KAST,Impact,ADR,KPR,total_kills,HS%,total_deaths,KD_ratio,dmgPR,grenade_dmgPR,maps_played,rounds_played,APR,saved_by_teammatePR,saved_teammatesPR,rounds_with_kils,KD_diff,total_opening_kills,total_opening_deaths,opening_kill_ratio,opening_kill_rating,team_W%_after_opening,opening_kill_in_W_rounds,0_kill_rounds,1_kill_rounds,2_kill_rounds,3_kill_rounds,4_kill_rounds,5_kill_rounds,rifle_kills,sniper_kills,smg_kills,pistol_kills,grenade_kills,other_kills,maps_W%,rating_2.0_1+,rating_2.0_1+_streak,rating_1.0_all_Career,clutches_won_1on1,clutches_lost_1on1,clutches_won_1on2,clutches_won_1on3,clutches_won_1on4,clutches_won_1on5
Fadey,0.670731707,0.395348837,0.674193548,0.644859813,0.652892562,0.685185185,0.736583821,0.621880998,0.704069051,0.582608696,0.652892562,0.123333333,0.311594203,0.766903467,0.375,0.444444444,0.5,0.767345949,0.441749881,0.614973262,0.523420074,0.352657005,0.530864198,0.766,0.435435435,0.734547687,0.766199318,0.719897523,0.64781491,0.523255814,0.142857143,0.77324633,0.033967789,0.117370892,0.659729448,0.384615385,0.054054054,0.813333333,0.591,0.212121212,0.30952383,0.346153846,0.346153846,0.311111111,0.230769231,0.0,0.0
DeathZz,0.56097561,0.302325581,0.706451613,0.411214953,0.489669421,0.5,0.289536172,0.477927063,0.303329223,0.495652174,0.489669421,0.16,0.140096618,0.351048368,0.3125,0.444444444,0.444444444,0.313440078,0.335235378,0.169340463,0.175464684,0.270531401,0.345679012,0.754,0.285285285,0.366762178,0.333080712,0.259607173,0.249357326,0.151162791,0.0,0.292618271,0.005270864,0.129890454,0.277835588,0.288461538,0.09009009,0.626666667,0.41,0.121212121,0.30952383,0.269230769,0.269230769,0.177777778,0.153846154,0.0,0.0
Bymas,0.707317073,0.255813953,0.793548387,0.588785047,0.619834711,0.62962963,0.24711097,0.45681382,0.226263872,0.617391304,0.619834711,0.103333333,0.108695652,0.270779717,0.375,0.5,0.5,0.259825328,0.445553971,0.188057041,0.130111524,0.458937198,0.518518519,0.741,0.372372372,0.267089644,0.264115195,0.233134073,0.231362468,0.127906977,0.071428571,0.262642741,0.004392387,0.078247261,0.21748179,0.048076923,0.081081081,0.82,0.67,0.454545455,0.30952383,0.166666667,0.166666667,0.222222222,0.384615385,0.0,0.0
reversive,0.56097561,0.395348837,0.693548387,0.476635514,0.522727273,0.5,0.232547095,0.447216891,0.260789149,0.443478261,0.522727273,0.153333333,0.111111111,0.283364209,0.5,0.555555556,0.5,0.253760311,0.295292439,0.180035651,0.191821561,0.256038647,0.407407407,0.734,0.357357357,0.294924273,0.270935961,0.217762596,0.164524422,0.139534884,0.071428571,0.227773246,0.004978038,0.154929577,0.229968783,0.192307692,0.0,0.673333333,0.419,0.121212121,0.30952383,0.217948718,0.217948718,0.111111111,0.076923077,0.0,0.0
Daffu,0.62195122,0.325581395,0.809677419,0.504672897,0.495867769,0.537037037,0.358081368,0.523992322,0.36837238,0.513043478,0.495867769,0.153333333,0.160628019,0.420546507,0.4375,0.666666667,0.611111111,0.388646288,0.340466001,0.26114082,0.187360595,0.439613527,0.469135802,0.707,0.327327327,0.428776095,0.406972338,0.352690009,0.262210797,0.151162791,0.071428571,0.361949429,0.001464129,0.215962441,0.318418314,0.423076923,0.027027027,0.696,0.522,0.212121212,0.30952383,0.358974359,0.358974359,0.355555556,0.384615385,0.0,0.0
manguss,0.646341463,0.302325581,0.729032258,0.53271028,0.58677686,0.611111111,0.700490739,0.395393474,0.669852035,0.582608696,0.58677686,0.166666667,0.300724638,0.773819269,0.375,0.388888889,0.555555556,0.752789908,0.438896814,0.464349376,0.409665428,0.338164251,0.419753086,0.701,0.327327327,0.759312321,0.77756726,0.698548249,0.516709512,0.348837209,0.214285714,0.665783034,0.034260615,0.513302034,0.654526535,0.817307692,0.324324324,0.624,0.56,0.303030303,0.30952383,0.794871795,0.794871795,0.644444444,0.153846154,0.0,0.0
jnt,0.646341463,0.209302326,0.751612903,0.53271028,0.452479339,0.555555556,0.18996359,0.224568138,0.176479655,0.6,0.452479339,0.186666667,0.085748792,0.220555123,0.3125,0.5,0.444444444,0.203299369,0.427484546,0.14973262,0.106319703,0.444444444,0.50617284,0.787,0.396396396,0.224109701,0.213717317,0.171648164,0.156812339,0.151162791,0.0,0.105628059,0.137335286,0.03599374,0.178980229,0.201923077,0.099099099,0.758666667,0.597,0.272727273,0.30952383,0.230769231,0.230769231,0.222222222,0.230769231,0.0,0.0
ALLE,0.62195122,0.372093023,0.738709677,0.551401869,0.590909091,0.574074074,0.351432642,0.554702495,0.362669544,0.513043478,0.590909091,0.163333333,0.161835749,0.40183983,0.5,0.555555556,0.5,0.377001456,0.338088445,0.277183601,0.239405204,0.347826087,0.469135802,0.756,0.384384384,0.404830127,0.393330807,0.337318531,0.246786632,0.290697674,0.071428571,0.35175367,0.004978038,0.156494523,0.372528616,0.25,0.117117117,0.741333333,0.533,0.212121212,0.30952383,0.423076923,0.423076923,0.222222222,0.230769231,0.2,0.0
BIT,0.646341463,0.534883721,0.770967742,0.588785047,0.696280992,0.62962963,0.020737692,0.458733205,0.021270037,0.469565217,0.696280992,0.15,0.008454106,0.023624832,0.8125,0.611111111,0.388888889,0.023047065,0.398002853,0.020499109,0.015613383,0.405797101,0.617283951,0.583,0.438438438,0.020671306,0.025388405,0.019641332,0.01285347,0.011627907,0.0,0.018556281,0.004099561,0.007824726,0.023933403,0.019230769,0.0,0.333333333,0.625,0.121212121,0.30952383,0.0,1e-11,0.044444444,0.0,0.0,0.0
JACKZ,0.56097561,0.302325581,0.706451613,0.448598131,0.433884298,0.5,0.435491531,0.694817658,0.461621455,0.495652174,0.433884298,0.096666667,0.20531401,0.529385355,0.3125,0.444444444,0.5,0.468219311,0.285306705,0.316399287,0.324163569,0.270531401,0.395061728,0.719,0.321321321,0.558125256,0.488821523,0.417591802,0.329048843,0.23255814,0.285714286,0.432911909,0.024304539,0.154929577,0.452653486,0.192307692,0.126126126,0.709333333,0.398,0.151515152,0.30952383,0.448717949,0.448717949,0.333333333,0.153846154,0.2,0.0
roman,0.695121951,0.348837209,0.732258065,0.672897196,0.640495868,0.685185185,0.64920057,0.618042226,0.604192355,0.6,0.640495868,0.143333333,0.266908213,0.673483455,0.375,0.5,0.555555556,0.663270257,0.487398954,0.572192513,0.398513011,0.458937198,0.604938272,0.764,0.477477477,0.653704462,0.648351648,0.632792485,0.586118252,0.581395349,0.357142857,0.676998369,0.011127379,0.192488263,0.606659729,0.375,0.153153153,0.769333333,0.572,0.242424242,0.30952383,0.564102564,0.564102564,0.422222222,0.076923077,0.0,0.0
Sergiz,0.585365854,0.186046512,0.777419355,0.364485981,0.440082645,0.481481481,0.037992718,0.548944338,0.036220715,0.547826087,0.440082645,0.19,0.019323671,0.048113573,0.4375,0.444444444,0.388888889,0.044153324,0.403708987,0.019607843,0.017100372,0.342995169,0.333333333,0.783,0.228228228,0.047073271,0.052671466,0.028181042,0.020565553,0.034883721,0.0,0.040171289,0.000878477,0.015649452,0.031217482,0.038461538,0.0,0.862666667,0.647,0.242424242,0.30952383,0.076923077,0.076923077,0.066666667,0.0,0.0,0.0
kraghen,0.670731707,0.441860465,0.709677419,0.644859813,0.69214876,0.648148148,0.667880323,0.485604607,0.676787916,0.530434783,0.69214876,0.183333333,0.280193237,0.718492854,0.5,0.555555556,0.555555556,0.702086366,0.319543509,0.603386809,0.516728625,0.347826087,0.555555556,0.727,0.465465465,0.702210397,0.705570292,0.660119556,0.593830334,0.302325581,0.214285714,0.695554649,0.004392387,0.283255086,0.616024974,0.307692308,0.117117117,0.681333333,0.536,0.151515152,0.30952383,0.564102564,0.564102564,0.533333333,0.461538462,0.0,0.0
cJ dA K1nG,0.634146341,0.348837209,0.761290323,0.588785047,0.52892562,0.592592593,0.155295235,0.687140115,0.153822441,0.539130435,0.52892562,0.16,0.06763285,0.174071865,0.4375,0.555555556,0.666666667,0.162057254,0.393247741,0.124777184,0.11598513,0.314009662,0.481481481,0.809,0.42042042,0.174989767,0.164077302,0.146883006,0.133676093,0.127906977,0.071428571,0.161704731,0.0,0.048513302,0.151925078,0.134615385,0.054054054,0.818666667,0.474,0.121212121,0.30952383,0.166666667,0.166666667,0.155555556,0.0,0.0,0.0
notaN,0.634146341,0.302325581,0.8,0.523364486,0.539256198,0.555555556,0.693842014,0.49328215,0.69297164,0.539130435,0.539256198,0.236666667,0.315217391,0.799328374,0.5,0.611111111,0.611111111,0.741387676,0.347598669,0.46969697,0.455018587,0.29468599,0.407407407,0.699,0.3003003,0.81498158,0.772262221,0.647309991,0.562982005,0.430232558,0.357142857,0.668026101,0.016691069,0.525821596,0.671175858,0.721153846,0.189189189,0.748,0.489,0.181818182,0.30952383,0.717948718,0.717948718,0.711111111,0.615384615,0.4,1.0
Radifaction,0.719512195,0.186046512,0.732258065,0.598130841,0.650826446,0.648148148,0.027703024,0.633397313,0.022348952,0.669565217,0.650826446,0.15,0.012077295,0.030654008,0.4375,0.333333333,0.333333333,0.029112082,0.415596767,0.020499109,0.0133829,0.487922705,0.518518519,0.708,0.324324324,0.028243962,0.028798787,0.031596926,0.015424165,0.023255814,0.0,0.027936378,0.003221083,0.007824726,0.027055151,0.0,0.009009009,0.848,0.727,0.121212121,0.30952383,0.0,1e-11,0.0,0.0,0.0,0.0
Peppzor,0.682926829,0.395348837,0.75483871,0.644859813,0.654958678,0.62962963,0.520500237,0.641074856,0.516491985,0.547826087,0.654958678,0.21,0.221014493,0.563170748,0.5,0.555555556,0.555555556,0.540999515,0.371374227,0.441176471,0.43197026,0.289855072,0.49382716,0.675,0.384384384,0.557715923,0.545661235,0.490179334,0.447300771,0.418604651,0.5,0.520391517,0.004978038,0.264475743,0.514047867,0.596153846,0.171171171,0.738666667,0.603,0.212121212,0.30952383,0.358974359,0.358974359,0.333333333,0.307692308,0.0,0.0
Lack1,0.609756098,0.465116279,0.664516129,0.626168224,0.601239669,0.611111111,0.425676745,0.479846449,0.453760789,0.486956522,0.601239669,0.063333333,0.18115942,0.472358334,0.4375,0.555555556,0.444444444,0.442018438,0.280076082,0.393048128,0.36133829,0.31884058,0.530864198,0.692,0.432432432,0.47728203,0.447517999,0.390264731,0.380462725,0.395348837,0.214285714,0.414355628,0.03250366,0.165884194,0.449531738,0.153846154,0.09009009,0.750666667,0.497,0.181818182,0.30952383,0.358974359,0.358974359,0.2,0.230769231,0.2,0.0
prt,0.695121951,0.348837209,0.796774194,0.579439252,0.646694215,0.648148148,0.107171126,0.587332054,0.101263872,0.573913043,0.646694215,0.123333333,0.04589372,0.115797732,0.3125,0.611111111,0.611111111,0.114992722,0.410841655,0.079322638,0.058736059,0.420289855,0.50617284,0.656,0.333333333,0.109496521,0.120500189,0.100768574,0.082262211,0.081395349,0.0,0.101957586,0.002928258,0.081377152,0.116545265,0.067307692,0.045045045,0.82,0.59,0.151515152,0.30952383,0.076923077,0.076923077,0.088888889,0.076923077,0.0,0.0
larsen,0.646341463,0.279069767,0.65483871,0.588785047,0.51446281,0.611111111,0.342251069,0.153550864,0.322133169,0.591304348,0.51446281,0.163333333,0.148550725,0.380865677,0.1875,0.444444444,0.444444444,0.368510432,0.435568236,0.340463458,0.205204461,0.54589372,0.654320988,0.715,0.501501502,0.374130168,0.39408867,0.30059778,0.244215938,0.360465116,0.142857143,0.106443719,0.376573939,0.081377152,0.290322581,0.288461538,0.027027027,0.645333333,0.508,0.151515152,0.285714326,0.294871795,0.294871795,0.2,0.384615385,0.0,0.0
RUSH,0.646341463,0.395348837,0.758064516,0.570093458,0.576446281,0.62962963,0.312331803,0.508637236,0.310727497,0.539130435,0.576446281,0.16,0.137681159,0.340504604,0.4375,0.666666667,0.611111111,0.324114508,0.380884451,0.228163993,0.226022305,0.285024155,0.444444444,0.77,0.387387387,0.338722882,0.31640773,0.334756618,0.22622108,0.220930233,0.214285714,0.311174551,0.00204978,0.147104851,0.337148803,0.307692308,0.099099099,0.684,0.496,0.151515152,0.285714326,0.102564103,0.102564103,0.044444444,0.076923077,0.0,0.0
deco,0.682926829,0.348837209,0.732258065,0.61682243,0.659090909,0.62962963,0.372328637,0.579654511,0.364364982,0.556521739,0.659090909,0.143333333,0.163043478,0.406488156,0.5625,0.611111111,0.611111111,0.394226104,0.395625297,0.296791444,0.276579926,0.314009662,0.481481481,0.749,0.405405405,0.398690135,0.406214475,0.348420154,0.311053985,0.26744186,0.142857143,0.352365416,0.003221083,0.247261346,0.421436004,0.384615385,0.252252252,0.734666667,0.566,0.212121212,0.285714326,0.294871795,0.294871795,0.133333333,0.307692308,0.0,0.0
FinigaN,0.743902439,0.302325581,0.774193548,0.700934579,0.698347107,0.703703704,0.293968656,0.512476008,0.261251541,0.643478261,0.698347107,0.206666667,0.115942029,0.301390643,0.5,0.555555556,0.555555556,0.303008248,0.478364242,0.23885918,0.16133829,0.473429952,0.580246914,0.699,0.426426426,0.285918952,0.304281925,0.26558497,0.287917738,0.26744186,0.071428571,0.311378467,0.002928258,0.109546166,0.226847034,0.326923077,0.126126126,0.714666667,0.629,0.272727273,0.285714326,0.269230769,0.269230769,0.444444444,0.076923077,0.2,0.0
Furlan,0.597560976,0.488372093,0.648387097,0.626168224,0.619834711,0.555555556,0.375653,0.606525912,0.420776819,0.452173913,0.619834711,0.24,0.169082126,0.432224008,0.5625,0.611111111,0.444444444,0.403930131,0.231573942,0.404634581,0.394795539,0.29468599,0.567901235,0.723,0.534534535,0.436962751,0.42364532,0.350128096,0.303341902,0.209302326,0.142857143,0.360522023,0.022547584,0.236306729,0.351716961,0.394230769,0.054054054,0.614666667,0.482,0.212121212,0.285714326,0.205128205,0.205128205,0.2,0.153846154,0.0,0.0
raalz,0.62195122,0.372093023,0.741935484,0.560747664,0.526859504,0.592592593,0.701915466,0.641074856,0.710388409,0.530434783,0.526859504,0.18,0.299516908,0.787650872,0.375,0.611111111,0.611111111,0.747452693,0.318116976,0.555258467,0.452788104,0.371980676,0.49382716,0.708,0.366366366,0.788784282,0.768093975,0.680614859,0.573264781,0.348837209,0.357142857,0.680464927,0.003806735,0.572769953,0.651404787,0.951923077,0.072072072,0.786666667,0.486,0.424242424,0.285714326,0.576923077,0.576923077,0.488888889,0.384615385,0.6,0.0
djay,0.707317073,0.325581395,0.809677419,0.598130841,0.636363636,0.685185185,0.489472851,0.452975048,0.447595561,0.617391304,0.636363636,0.146666667,0.211352657,0.50954494,0.4375,0.5,0.611111111,0.518195051,0.490727532,0.325311943,0.248327138,0.405797101,0.469135802,0.751,0.345345345,0.48014736,0.532777567,0.466268147,0.388174807,0.325581395,0.428571429,0.483482871,0.012298682,0.175273865,0.543184183,0.384615385,0.198198198,0.788,0.557,0.272727273,0.285714326,0.435897436,0.435897436,0.422222222,0.153846154,0.2,0.0
bnox,0.670731707,0.418604651,0.667741935,0.691588785,0.69214876,0.648148148,0.3121735,0.610364683,0.312114673,0.539130435,0.69214876,0.16,0.130434783,0.333928924,0.4375,0.555555556,0.5,0.322173702,0.376129339,0.308377897,0.292936803,0.304347826,0.567901235,0.706,0.531531532,0.328489562,0.323986358,0.289496157,0.267352185,0.313953488,0.285714286,0.314233279,0.001464129,0.164319249,0.32049948,0.173076923,0.036036036,0.562666667,0.486,0.242424242,0.285714326,0.294871795,0.294871795,0.244444444,0.230769231,0.2,0.0
propleh,0.743902439,0.279069767,0.735483871,0.672897196,0.704545455,0.722222222,0.093873674,0.547024952,0.079531443,0.67826087,0.704545455,0.11,0.037439614,0.094936953,0.375,0.444444444,0.611111111,0.094614265,0.437945792,0.065953654,0.065427509,0.285024155,0.456790123,0.76,0.384384384,0.089029881,0.089048882,0.103330487,0.061696658,0.11627907,0.071428571,0.094004894,0.004099561,0.029733959,0.098855359,0.067307692,0.018018018,0.708,0.625,0.242424242,0.285714326,0.115384615,0.115384615,0.0,0.0,0.0,0.0
gla1ve,0.573170732,0.395348837,0.638709677,0.560747664,0.518595041,0.518518519,0.492005699,0.504798464,0.540228113,0.460869565,0.518595041,0.163333333,0.22705314,0.587432741,0.4375,0.5,0.444444444,0.531780689,0.212553495,0.456327986,0.473605948,0.265700483,0.481481481,0.739,0.435435435,0.609291854,0.561576355,0.454312553,0.398457584,0.255813953,0.142857143,0.455342577,0.024011713,0.456964006,0.482830385,0.432692308,0.09009009,0.698666667,0.46,0.151515152,0.285714326,0.256410256,0.256410256,0.244444444,0.461538462,0.0,0.0
RuStY,0.634146341,0.325581395,0.732258065,0.53271028,0.566115702,0.611111111,0.7142631,0.616122841,0.692817509,0.565217391,0.566115702,0.166666667,0.303140097,0.792412572,0.375,0.5,0.555555556,0.772197962,0.409415121,0.503565062,0.457249071,0.323671498,0.432098765,0.71,0.342342342,0.776504298,0.806744979,0.696840307,0.526992288,0.38372093,0.071428571,0.711867863,0.005856515,0.338028169,0.733610822,0.807692308,0.225225225,0.709333333,0.532,0.272727273,0.285714326,0.58974359,0.58974359,0.533333333,0.461538462,0.0,0.0
blocker,0.597560976,0.395348837,0.722580645,0.46728972,0.57231405,0.648148148,0.085641919,0.62571977,0.083692972,0.547826087,0.57231405,0.11,0.036231884,0.092556103,0.375,0.555555556,0.611111111,0.092430859,0.400380409,0.047237077,0.049814126,0.260869565,0.358024691,0.741,0.303303303,0.086573885,0.100037893,0.07087959,0.071979434,0.081395349,0.0,0.086663948,0.00204978,0.048513302,0.077003122,0.057692308,0.045045045,0.688,0.484,0.181818182,0.285714326,0.012820513,0.012820513,0.022222222,0.076923077,0.0,0.0
Jonji,0.743902439,0.534883721,0.706451613,0.85046729,0.830578512,0.722222222,0.416653475,0.330134357,0.422626387,0.530434783,0.830578512,0.31,0.177536232,0.422587235,0.75,0.611111111,0.444444444,0.432557011,0.349025202,0.509803922,0.428252788,0.357487923,0.75308642,0.731,0.630630631,0.395415473,0.428192497,0.420153715,0.336760925,0.337209302,0.142857143,0.387846656,0.017862372,0.359937402,0.394380853,0.423076923,0.252252252,0.801333333,0.649,0.424242424,0.285714326,0.192307692,0.192307692,0.222222222,0.0,0.0,0.0
kwezz,0.646341463,0.279069767,0.74516129,0.523364486,0.549586777,0.574074074,0.871616274,0.654510557,0.84432799,0.565217391,0.549586777,0.15,0.387681159,0.984581163,0.3125,0.5,0.555555556,0.92139738,0.414645744,0.587344029,0.501115242,0.352657005,0.432098765,0.709,0.324324324,0.997544003,0.946570671,0.819812126,0.722365039,0.627906977,0.428571429,0.836460033,0.019912152,0.463223787,0.984391259,1.0,0.225225225,0.7,0.512,0.181818182,0.285714326,1.0,1.0,1.0,0.615384615,0.4,0.0
mono,0.548780488,0.511627907,0.522580645,0.654205607,0.535123967,0.444444444,0.003957575,0.533589251,0.003699137,0.373913043,0.535123967,0.233333333,0.001207729,0.006165267,0.4375,0.611111111,0.388888889,0.004366812,0.401806942,0.007130125,0.002230483,0.966183575,0.975308642,0.778,0.807807808,0.004911993,0.005683971,0.000853971,0.007712082,0.0,0.0,0.003670473,0.000585652,0.0,0.008324662,0.009615385,0.0,0.666666667,0.5,0.03030303,0.285714326,0.012820513,0.012820513,0.0,0.0,0.0,0.0
mASKED,0.646341463,0.348837209,0.667741935,0.635514019,0.541322314,0.648148148,0.436441349,0.101727447,0.415073983,0.582608696,0.541322314,0.083333333,0.185990338,0.468163503,0.1875,0.444444444,0.444444444,0.46069869,0.431764146,0.426916221,0.340520446,0.38647343,0.604938272,0.74,0.516516517,0.453950061,0.470253884,0.419299744,0.357326478,0.313953488,0.142857143,0.154159869,0.457101025,0.079812207,0.387096774,0.153846154,0.126126126,0.688,0.497,0.242424242,0.285714326,0.512820513,0.512820513,0.333333333,0.230769231,0.2,0.0
kyxsan,0.707317073,0.348837209,0.767741935,0.654205607,0.681818182,0.666666667,0.834256767,0.485604607,0.786066584,0.591304348,0.681818182,0.246666667,0.349033816,0.879937146,0.5,0.5,0.5,0.857350801,0.482168331,0.616755793,0.56802974,0.31884058,0.469135802,0.707,0.36036036,0.86266885,0.835543767,0.84970111,0.701799486,0.61627907,0.642857143,0.80995106,0.010541728,0.589984351,0.802289282,0.990384615,0.252252252,0.813333333,0.638,0.515151515,0.285714326,0.756410256,0.756410256,0.8,0.846153846,0.0,1.0
X5G7V,0.609756098,0.372093023,0.680645161,0.542056075,0.597107438,0.592592593,0.641127117,0.445297505,0.647811344,0.530434783,0.597107438,0.123333333,0.280193237,0.714298023,0.4375,0.5,0.444444444,0.684861718,0.328578222,0.461675579,0.469888476,0.275362319,0.419753086,0.699,0.336336336,0.709169054,0.708601743,0.609735269,0.539845758,0.313953488,0.214285714,0.633360522,0.028111274,0.3771518,0.583766909,0.365384615,0.261261261,0.756,0.511,0.181818182,0.285714326,0.435897436,0.435897436,0.4,0.076923077,0.2,0.0
Enzo,0.768292683,0.372093023,0.735483871,0.785046729,0.75,0.740740741,0.365046699,0.447216891,0.327219482,0.634782609,0.75,0.206666667,0.140096618,0.363746233,0.5,0.5,0.5,0.376516254,0.488349976,0.35828877,0.266171004,0.420289855,0.666666667,0.762,0.546546547,0.336471551,0.372868511,0.350982067,0.341902314,0.26744186,0.142857143,0.317088091,0.082576867,0.14084507,0.349635796,0.423076923,0.108108108,0.717333333,0.701,0.303030303,0.285714326,0.346153846,0.346153846,0.488888889,0.538461538,0.0,0.0
